Date,District,Cases,Incidence
2020-09-03,Charlottenburg-Wilmersdorf,6,1.8749179723387102
2020-09-04,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-09-05,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-09-06,Charlottenburg-Wilmersdorf,0,0.0
2020-09-07,Charlottenburg-Wilmersdorf,13,4.062322273400539
2020-09-08,Charlottenburg-Wilmersdorf,3,0.9374589861693551
2020-09-09,Charlottenburg-Wilmersdorf,9,2.812376958508065
2020-09-10,Charlottenburg-Wilmersdorf,8,2.499890629784947
2020-09-11,Charlottenburg-Wilmersdorf,8,2.499890629784947
2020-09-12,Charlottenburg-Wilmersdorf,2,0.6249726574462368
2020-09-13,Charlottenburg-Wilmersdorf,0,0.0
2020-09-14,Charlottenburg-Wilmersdorf,7,2.1874043010618287
2020-09-15,Charlottenburg-Wilmersdorf,10,3.1248632872311837
2020-09-16,Charlottenburg-Wilmersdorf,14,4.374808602123657
2020-09-17,Charlottenburg-Wilmersdorf,16,4.999781259569894
2020-09-18,Charlottenburg-Wilmersdorf,23,7.187185560631722
2020-09-19,Charlottenburg-Wilmersdorf,14,4.374808602123657
2020-09-20,Charlottenburg-Wilmersdorf,0,0.0
2020-09-21,Charlottenburg-Wilmersdorf,23,7.187185560631722
2020-09-22,Charlottenburg-Wilmersdorf,24,7.499671889354841
2020-09-23,Charlottenburg-Wilmersdorf,15,4.687294930846775
2020-09-24,Charlottenburg-Wilmersdorf,19,5.9372402457392495
2020-09-25,Charlottenburg-Wilmersdorf,27,8.437130875524197
2020-09-26,Charlottenburg-Wilmersdorf,8,2.499890629784947
2020-09-27,Charlottenburg-Wilmersdorf,0,0.0
2020-09-28,Charlottenburg-Wilmersdorf,25,7.812158218077959
2020-09-29,Charlottenburg-Wilmersdorf,17,5.312267588293012
2020-09-30,Charlottenburg-Wilmersdorf,37,11.56199416275538
2020-10-01,Charlottenburg-Wilmersdorf,39,12.186966820201617
2020-10-02,Charlottenburg-Wilmersdorf,16,4.999781259569894
2020-10-03,Charlottenburg-Wilmersdorf,16,4.999781259569894
2020-10-04,Charlottenburg-Wilmersdorf,0,0.0
2020-10-05,Charlottenburg-Wilmersdorf,31,9.68707619041667
2020-10-06,Charlottenburg-Wilmersdorf,29,9.062103532970433
2020-10-07,Charlottenburg-Wilmersdorf,36,11.24950783403226
2020-10-08,Charlottenburg-Wilmersdorf,35,10.937021505309144
2020-10-09,Charlottenburg-Wilmersdorf,41,12.811939477647854
2020-10-10,Charlottenburg-Wilmersdorf,27,8.437130875524197
2020-10-11,Charlottenburg-Wilmersdorf,0,0.0
2020-10-12,Charlottenburg-Wilmersdorf,38,11.874480491478499
2020-10-13,Charlottenburg-Wilmersdorf,47,14.686857449986563
2020-10-14,Charlottenburg-Wilmersdorf,59,18.436693394663983
2020-10-15,Charlottenburg-Wilmersdorf,62,19.37415238083334
2020-10-16,Charlottenburg-Wilmersdorf,71,22.186529339341405
2020-10-17,Charlottenburg-Wilmersdorf,19,5.9372402457392495
2020-10-18,Charlottenburg-Wilmersdorf,0,0.0
2020-10-19,Charlottenburg-Wilmersdorf,79,24.686419969126348
2020-10-20,Charlottenburg-Wilmersdorf,66,20.624097695725812
2020-10-21,Charlottenburg-Wilmersdorf,52,16.249289093602155
2020-10-22,Charlottenburg-Wilmersdorf,74,23.12398832551076
2020-10-23,Charlottenburg-Wilmersdorf,80,24.99890629784947
2020-10-24,Charlottenburg-Wilmersdorf,30,9.37458986169355
2020-10-25,Charlottenburg-Wilmersdorf,26,8.124644546801077
2020-10-26,Charlottenburg-Wilmersdorf,117,36.56090046060485
2020-10-27,Charlottenburg-Wilmersdorf,82,25.62387895529571
2020-10-28,Charlottenburg-Wilmersdorf,73,22.81150199678764
2020-10-29,Charlottenburg-Wilmersdorf,103,32.18609185848119
2020-10-30,Charlottenburg-Wilmersdorf,51,15.936802764879035
2020-10-31,Charlottenburg-Wilmersdorf,91,28.43625591380377
2020-11-01,Charlottenburg-Wilmersdorf,32,9.999562519139788
2020-11-02,Charlottenburg-Wilmersdorf,86,26.87382427018818
2020-11-03,Charlottenburg-Wilmersdorf,134,41.87316804889786
2020-11-04,Charlottenburg-Wilmersdorf,104,32.49857818720431
2020-11-05,Charlottenburg-Wilmersdorf,118,36.87338678932797
2020-11-06,Charlottenburg-Wilmersdorf,117,36.56090046060485
2020-11-07,Charlottenburg-Wilmersdorf,52,16.249289093602155
2020-11-08,Charlottenburg-Wilmersdorf,36,11.24950783403226
2020-11-09,Charlottenburg-Wilmersdorf,168,52.49770322548388
2020-11-10,Charlottenburg-Wilmersdorf,125,39.06079109038979
2020-11-11,Charlottenburg-Wilmersdorf,139,43.435599692513456
2020-11-12,Charlottenburg-Wilmersdorf,126,39.37327741911292
2020-11-13,Charlottenburg-Wilmersdorf,90,28.123769585080655
2020-11-14,Charlottenburg-Wilmersdorf,36,11.24950783403226
2020-11-15,Charlottenburg-Wilmersdorf,50,15.624316436155919
2020-11-16,Charlottenburg-Wilmersdorf,136,42.498140706344095
2020-11-17,Charlottenburg-Wilmersdorf,142,44.37305867868281
2020-11-18,Charlottenburg-Wilmersdorf,119,37.185873118051084
2020-11-19,Charlottenburg-Wilmersdorf,109,34.0610098308199
2020-11-20,Charlottenburg-Wilmersdorf,104,32.49857818720431
2020-11-21,Charlottenburg-Wilmersdorf,64,19.999125038279576
2020-11-22,Charlottenburg-Wilmersdorf,55,17.186748079771508
2020-11-23,Charlottenburg-Wilmersdorf,65,20.311611367002694
2020-11-24,Charlottenburg-Wilmersdorf,99,30.936146543588716
2020-11-25,Charlottenburg-Wilmersdorf,122,38.12333210422044
2020-11-26,Charlottenburg-Wilmersdorf,128,39.99825007655915
2020-11-27,Charlottenburg-Wilmersdorf,82,25.62387895529571
2020-11-28,Charlottenburg-Wilmersdorf,39,12.186966820201617
2020-11-29,Charlottenburg-Wilmersdorf,50,15.624316436155919
2020-11-30,Charlottenburg-Wilmersdorf,60,18.7491797233871
2020-12-01,Charlottenburg-Wilmersdorf,88,27.498796927634416
2020-12-02,Charlottenburg-Wilmersdorf,105,32.81106451592743
2020-12-03,Charlottenburg-Wilmersdorf,120,37.4983594467742
2020-12-04,Charlottenburg-Wilmersdorf,89,27.811283256357534
2020-12-05,Charlottenburg-Wilmersdorf,59,18.436693394663983
2020-12-06,Charlottenburg-Wilmersdorf,45,14.061884792540328
2020-12-07,Charlottenburg-Wilmersdorf,51,15.936802764879035
2020-12-08,Charlottenburg-Wilmersdorf,62,19.37415238083334
2020-12-09,Charlottenburg-Wilmersdorf,92,28.748742242526887
2020-12-10,Charlottenburg-Wilmersdorf,86,26.87382427018818
2020-12-11,Charlottenburg-Wilmersdorf,118,36.87338678932797
2020-12-12,Charlottenburg-Wilmersdorf,62,19.37415238083334
2020-12-13,Charlottenburg-Wilmersdorf,67,20.93658402444893
2020-12-14,Charlottenburg-Wilmersdorf,87,27.1863105989113
2020-03-03,Spandau,0,0.0
2020-03-04,Spandau,0,0.0
2020-03-05,Spandau,0,0.0
2020-03-06,Spandau,0,0.0
2020-03-07,Spandau,0,0.0
2020-03-08,Spandau,2,0.8872327211427558
2020-03-09,Spandau,3,1.3308490817141336
2020-03-10,Spandau,2,0.8872327211427558
2020-03-11,Spandau,1,0.4436163605713779
2020-03-12,Spandau,0,0.0
2020-03-13,Spandau,1,0.4436163605713779
2020-03-14,Spandau,1,0.4436163605713779
2020-03-15,Spandau,2,0.8872327211427558
2020-03-16,Spandau,0,0.0
2020-03-17,Spandau,0,0.0
2020-03-18,Spandau,3,1.3308490817141336
2020-03-19,Spandau,5,2.218081802856889
2020-03-20,Spandau,8,3.548930884571023
2020-03-21,Spandau,7,3.105314523999645
2020-03-22,Spandau,0,0.0
2020-03-23,Spandau,9,3.9925472451424007
2020-03-24,Spandau,6,2.6616981634282673
2020-03-25,Spandau,9,3.9925472451424007
2020-03-26,Spandau,10,4.436163605713778
2020-03-27,Spandau,6,2.6616981634282673
2020-03-28,Spandau,14,6.21062904799929
2020-03-29,Spandau,5,2.218081802856889
2020-03-30,Spandau,3,1.3308490817141336
2020-03-31,Spandau,3,1.3308490817141336
2020-04-01,Spandau,9,3.9925472451424007
2020-04-02,Spandau,10,4.436163605713778
2020-04-03,Spandau,22,9.759559932570314
2020-04-04,Spandau,9,3.9925472451424007
2020-04-05,Spandau,2,0.8872327211427558
2020-04-06,Spandau,4,1.7744654422855115
2020-04-07,Spandau,14,6.21062904799929
2020-04-08,Spandau,9,3.9925472451424007
2020-04-09,Spandau,3,1.3308490817141336
2020-04-10,Spandau,1,0.4436163605713779
2020-04-11,Spandau,3,1.3308490817141336
2020-04-12,Spandau,0,0.0
2020-04-13,Spandau,0,0.0
2020-04-14,Spandau,4,1.7744654422855115
2020-04-15,Spandau,5,2.218081802856889
2020-04-16,Spandau,8,3.548930884571023
2020-04-17,Spandau,9,3.9925472451424007
2020-04-18,Spandau,7,3.105314523999645
2020-04-19,Spandau,1,0.4436163605713779
2020-04-20,Spandau,3,1.3308490817141336
2020-04-21,Spandau,1,0.4436163605713779
2020-04-22,Spandau,4,1.7744654422855115
2020-04-23,Spandau,1,0.4436163605713779
2020-04-24,Spandau,1,0.4436163605713779
2020-04-25,Spandau,1,0.4436163605713779
2020-04-26,Spandau,0,0.0
2020-04-27,Spandau,3,1.3308490817141336
2020-04-28,Spandau,4,1.7744654422855115
2020-04-29,Spandau,2,0.8872327211427558
2020-04-30,Spandau,3,1.3308490817141336
2020-05-01,Spandau,0,0.0
2020-05-02,Spandau,0,0.0
2020-05-03,Spandau,4,1.7744654422855115
2020-05-04,Spandau,0,0.0
2020-05-05,Spandau,3,1.3308490817141336
2020-05-06,Spandau,5,2.218081802856889
2020-05-07,Spandau,5,2.218081802856889
2020-05-08,Spandau,1,0.4436163605713779
2020-05-09,Spandau,0,0.0
2020-05-10,Spandau,1,0.4436163605713779
2020-05-11,Spandau,0,0.0
2020-05-12,Spandau,2,0.8872327211427558
2020-05-13,Spandau,5,2.218081802856889
2020-05-14,Spandau,19,8.428710850856179
2020-05-15,Spandau,2,0.8872327211427558
2020-05-16,Spandau,2,0.8872327211427558
2020-05-17,Spandau,0,0.0
2020-05-18,Spandau,3,1.3308490817141336
2020-05-19,Spandau,1,0.4436163605713779
2020-05-20,Spandau,2,0.8872327211427558
2020-05-21,Spandau,3,1.3308490817141336
2020-05-22,Spandau,1,0.4436163605713779
2020-05-23,Spandau,0,0.0
2020-05-24,Spandau,1,0.4436163605713779
2020-05-25,Spandau,0,0.0
2020-05-26,Spandau,2,0.8872327211427558
2020-05-27,Spandau,2,0.8872327211427558
2020-05-28,Spandau,1,0.4436163605713779
2020-05-29,Spandau,0,0.0
2020-05-30,Spandau,1,0.4436163605713779
2020-05-31,Spandau,6,2.6616981634282673
2020-06-01,Spandau,0,0.0
2020-06-02,Spandau,5,2.218081802856889
2020-06-03,Spandau,12,5.3233963268565345
2020-06-04,Spandau,0,0.0
2020-06-05,Spandau,6,2.6616981634282673
2020-06-06,Spandau,5,2.218081802856889
2020-06-07,Spandau,1,0.4436163605713779
2020-06-08,Spandau,0,0.0
2020-06-09,Spandau,2,0.8872327211427558
2020-06-10,Spandau,16,7.097861769142046
2020-06-11,Spandau,3,1.3308490817141336
2020-06-12,Spandau,6,2.6616981634282673
2020-06-13,Spandau,5,2.218081802856889
2020-06-14,Spandau,1,0.4436163605713779
2020-06-15,Spandau,0,0.0
2020-06-16,Spandau,7,3.105314523999645
2020-06-17,Spandau,1,0.4436163605713779
2020-06-18,Spandau,11,4.879779966285157
2020-06-19,Spandau,20,8.872327211427557
2020-06-20,Spandau,2,0.8872327211427558
2020-06-21,Spandau,0,0.0
2020-06-22,Spandau,9,3.9925472451424007
2020-06-23,Spandau,0,0.0
2020-06-24,Spandau,7,3.105314523999645
2020-06-25,Spandau,6,2.6616981634282673
2020-06-26,Spandau,2,0.8872327211427558
2020-06-27,Spandau,5,2.218081802856889
2020-06-28,Spandau,0,0.0
2020-06-29,Spandau,1,0.4436163605713779
2020-06-30,Spandau,1,0.4436163605713779
2020-07-01,Spandau,2,0.8872327211427558
2020-07-02,Spandau,3,1.3308490817141336
2020-07-03,Spandau,1,0.4436163605713779
2020-07-04,Spandau,1,0.4436163605713779
2020-07-05,Spandau,0,0.0
2020-07-06,Spandau,3,1.3308490817141336
2020-07-07,Spandau,1,0.4436163605713779
2020-07-08,Spandau,2,0.8872327211427558
2020-07-09,Spandau,3,1.3308490817141336
2020-07-10,Spandau,2,0.8872327211427558
2020-07-11,Spandau,0,0.0
2020-07-12,Spandau,0,0.0
2020-07-13,Spandau,0,0.0
2020-07-14,Spandau,0,0.0
2020-07-15,Spandau,0,0.0
2020-07-16,Spandau,0,0.0
2020-07-17,Spandau,1,0.4436163605713779
2020-07-18,Spandau,2,0.8872327211427558
2020-07-19,Spandau,0,0.0
2020-07-20,Spandau,1,0.4436163605713779
2020-07-21,Spandau,4,1.7744654422855115
2020-07-22,Spandau,3,1.3308490817141336
2020-07-23,Spandau,5,2.218081802856889
2020-07-24,Spandau,2,0.8872327211427558
2020-07-25,Spandau,2,0.8872327211427558
2020-07-26,Spandau,0,0.0
2020-07-27,Spandau,11,4.879779966285157
2020-07-28,Spandau,11,4.879779966285157
2020-07-29,Spandau,5,2.218081802856889
2020-07-30,Spandau,10,4.436163605713778
2020-07-31,Spandau,4,1.7744654422855115
2020-08-01,Spandau,2,0.8872327211427558
2020-08-02,Spandau,0,0.0
2020-08-03,Spandau,5,2.218081802856889
2020-08-04,Spandau,2,0.8872327211427558
2020-08-05,Spandau,1,0.4436163605713779
2020-08-06,Spandau,4,1.7744654422855115
2020-08-07,Spandau,2,0.8872327211427558
2020-08-08,Spandau,3,1.3308490817141336
2020-08-09,Spandau,1,0.4436163605713779
2020-08-10,Spandau,8,3.548930884571023
2020-08-11,Spandau,6,2.6616981634282673
2020-08-12,Spandau,8,3.548930884571023
2020-08-13,Spandau,5,2.218081802856889
2020-08-14,Spandau,0,0.0
2020-08-15,Spandau,2,0.8872327211427558
2020-08-16,Spandau,0,0.0
2020-08-17,Spandau,1,0.4436163605713779
2020-08-18,Spandau,2,0.8872327211427558
2020-08-19,Spandau,4,1.7744654422855115
2020-08-20,Spandau,3,1.3308490817141336
2020-08-21,Spandau,5,2.218081802856889
2020-08-22,Spandau,5,2.218081802856889
2020-08-23,Spandau,1,0.4436163605713779
2020-08-24,Spandau,8,3.548930884571023
2020-08-25,Spandau,3,1.3308490817141336
2020-08-26,Spandau,11,4.879779966285157
2020-08-27,Spandau,1,0.4436163605713779
2020-08-28,Spandau,8,3.548930884571023
2020-08-29,Spandau,0,0.0
2020-08-30,Spandau,0,0.0
2020-08-31,Spandau,6,2.6616981634282673
2020-09-01,Spandau,4,1.7744654422855115
2020-09-02,Spandau,10,4.436163605713778
2020-09-03,Spandau,2,0.8872327211427558
2020-09-04,Spandau,8,3.548930884571023
2020-09-05,Spandau,3,1.3308490817141336
2020-09-06,Spandau,0,0.0
2020-09-07,Spandau,3,1.3308490817141336
2020-09-08,Spandau,4,1.7744654422855115
2020-09-09,Spandau,5,2.218081802856889
2020-09-10,Spandau,5,2.218081802856889
2020-09-11,Spandau,9,3.9925472451424007
2020-09-12,Spandau,3,1.3308490817141336
2020-09-13,Spandau,0,0.0
2020-09-14,Spandau,3,1.3308490817141336
2020-09-15,Spandau,2,0.8872327211427558
2020-09-16,Spandau,9,3.9925472451424007
2020-09-17,Spandau,12,5.3233963268565345
2020-09-18,Spandau,6,2.6616981634282673
2020-09-19,Spandau,7,3.105314523999645
2020-09-20,Spandau,0,0.0
2020-09-21,Spandau,13,5.767012687427912
2020-09-22,Spandau,5,2.218081802856889
2020-09-23,Spandau,8,3.548930884571023
2020-09-24,Spandau,8,3.548930884571023
2020-09-25,Spandau,18,7.985094490284801
2020-09-26,Spandau,3,1.3308490817141336
2020-09-27,Spandau,0,0.0
2020-09-28,Spandau,7,3.105314523999645
2020-09-29,Spandau,14,6.21062904799929
2020-09-30,Spandau,12,5.3233963268565345
2020-10-01,Spandau,18,7.985094490284801
2020-10-02,Spandau,19,8.428710850856179
2020-10-03,Spandau,4,1.7744654422855115
2020-10-04,Spandau,10,4.436163605713778
2020-10-05,Spandau,9,3.9925472451424007
2020-10-06,Spandau,10,4.436163605713778
2020-10-07,Spandau,23,10.203176293141691
2020-10-08,Spandau,22,9.759559932570314
2020-10-09,Spandau,40,17.744654422855113
2020-10-10,Spandau,16,7.097861769142046
2020-10-11,Spandau,30,13.308490817141337
2020-10-12,Spandau,37,16.413805341140982
2020-10-13,Spandau,11,4.879779966285157
2020-10-14,Spandau,20,8.872327211427557
2020-10-15,Spandau,46,20.406352586283383
2020-10-16,Spandau,28,12.42125809599858
2020-10-17,Spandau,31,13.752107177712714
2020-10-18,Spandau,26,11.534025374855824
2020-10-19,Spandau,21,9.315943571998936
2020-10-20,Spandau,25,11.090409014284447
2020-10-21,Spandau,0,0.0
2020-10-22,Spandau,69,30.60952887942507
2020-10-23,Spandau,51,22.624434389140273
2020-10-24,Spandau,52,23.06805074971165
2020-10-25,Spandau,48,21.293585307426138
2020-10-26,Spandau,41,18.188270783426493
2020-10-27,Spandau,61,27.06059799485405
2020-10-28,Spandau,64,28.391447076568184
2020-10-29,Spandau,77,34.1584597639961
2020-10-30,Spandau,103,45.69248513885192
2020-10-31,Spandau,47,20.849968946854762
2020-11-01,Spandau,37,16.413805341140982
2020-11-02,Spandau,74,32.827610682281964
2020-11-03,Spandau,87,38.59462336970987
2020-11-04,Spandau,70,31.05314523999645
2020-11-05,Spandau,100,44.36163605713779
2020-11-06,Spandau,120,53.23396326856535
2020-11-07,Spandau,44,19.519119865140627
2020-11-08,Spandau,60,26.616981634282673
2020-11-09,Spandau,6,2.6616981634282673
2020-11-10,Spandau,82,36.376541566852985
2020-11-11,Spandau,92,40.812705172566766
2020-11-12,Spandau,121,53.67757962913672
2020-11-13,Spandau,90,39.92547245142401
2020-11-14,Spandau,75,33.27122704285334
2020-11-15,Spandau,77,34.1584597639961
2020-11-16,Spandau,73,32.38399432171058
2020-11-17,Spandau,94,41.699937893709524
2020-11-18,Spandau,117,51.90311418685121
2020-11-19,Spandau,96,42.587170614852276
2020-11-20,Spandau,122,54.1211959897081
2020-11-21,Spandau,48,21.293585307426138
2020-11-22,Spandau,67,29.722296158282315
2020-11-23,Spandau,112,49.68503238399432
2020-11-24,Spandau,156,69.20415224913495
2020-11-25,Spandau,139,61.662674119421524
2020-11-26,Spandau,112,49.68503238399432
2020-11-27,Spandau,118,52.34673054742259
2020-11-28,Spandau,97,43.03078697542365
2020-11-29,Spandau,0,0.0
2020-11-30,Spandau,113,50.128648744565695
2020-12-01,Spandau,124,55.00842871085086
2020-12-02,Spandau,129,57.22651051370775
2020-12-03,Spandau,121,53.67757962913672
2020-12-04,Spandau,138,61.21905775885014
2020-12-05,Spandau,63,27.94783071599681
2020-12-06,Spandau,0,0.0
2020-12-07,Spandau,113,50.128648744565695
2020-12-08,Spandau,119,52.790346907993964
2020-12-09,Spandau,144,63.88075592227841
2020-12-10,Spandau,116,51.45949782627983
2020-12-11,Spandau,125,55.45204507142223
2020-12-12,Spandau,12,5.3233963268565345
2020-12-13,Spandau,0,0.0
2020-12-14,Spandau,89,39.48185609085263
2020-03-03,Steglitz-Zehlendorf,0,0.0
2020-03-04,Steglitz-Zehlendorf,0,0.0
2020-03-05,Steglitz-Zehlendorf,0,0.0
2020-03-06,Steglitz-Zehlendorf,0,0.0
2020-03-07,Steglitz-Zehlendorf,0,0.0
2020-03-08,Steglitz-Zehlendorf,0,0.0
2020-03-09,Steglitz-Zehlendorf,2,0.680297562153686
2020-03-10,Steglitz-Zehlendorf,4,1.360595124307372
2020-03-11,Steglitz-Zehlendorf,7,2.381041467537901
2020-03-12,Steglitz-Zehlendorf,6,2.040892686461058
2020-03-13,Steglitz-Zehlendorf,4,1.360595124307372
2020-03-14,Steglitz-Zehlendorf,6,2.040892686461058
2020-03-15,Steglitz-Zehlendorf,3,1.020446343230529
2020-03-16,Steglitz-Zehlendorf,6,2.040892686461058
2020-03-17,Steglitz-Zehlendorf,7,2.381041467537901
2020-03-18,Steglitz-Zehlendorf,10,3.40148781076843
2020-03-19,Steglitz-Zehlendorf,13,4.42193415399896
2020-03-20,Steglitz-Zehlendorf,12,4.081785372922116
2020-03-21,Steglitz-Zehlendorf,15,5.102231716152645
2020-03-22,Steglitz-Zehlendorf,3,1.020446343230529
2020-03-23,Steglitz-Zehlendorf,7,2.381041467537901
2020-03-24,Steglitz-Zehlendorf,9,3.061339029691587
2020-03-25,Steglitz-Zehlendorf,8,2.721190248614744
2020-03-26,Steglitz-Zehlendorf,19,6.462826840460017
2020-03-27,Steglitz-Zehlendorf,6,2.040892686461058
2020-03-28,Steglitz-Zehlendorf,40,13.60595124307372
2020-03-29,Steglitz-Zehlendorf,12,4.081785372922116
2020-03-30,Steglitz-Zehlendorf,9,3.061339029691587
2020-03-31,Steglitz-Zehlendorf,28,9.524165870151604
2020-04-01,Steglitz-Zehlendorf,24,8.163570745844233
2020-04-02,Steglitz-Zehlendorf,21,7.143124402613703
2020-04-03,Steglitz-Zehlendorf,19,6.462826840460017
2020-04-04,Steglitz-Zehlendorf,12,4.081785372922116
2020-04-05,Steglitz-Zehlendorf,4,1.360595124307372
2020-04-06,Steglitz-Zehlendorf,12,4.081785372922116
2020-04-07,Steglitz-Zehlendorf,17,5.782529278306331
2020-04-08,Steglitz-Zehlendorf,17,5.782529278306331
2020-04-09,Steglitz-Zehlendorf,13,4.42193415399896
2020-04-10,Steglitz-Zehlendorf,9,3.061339029691587
2020-04-11,Steglitz-Zehlendorf,15,5.102231716152645
2020-04-12,Steglitz-Zehlendorf,5,1.700743905384215
2020-04-13,Steglitz-Zehlendorf,9,3.061339029691587
2020-04-14,Steglitz-Zehlendorf,5,1.700743905384215
2020-04-15,Steglitz-Zehlendorf,5,1.700743905384215
2020-04-16,Steglitz-Zehlendorf,3,1.020446343230529
2020-04-17,Steglitz-Zehlendorf,13,4.42193415399896
2020-04-18,Steglitz-Zehlendorf,4,1.360595124307372
2020-04-19,Steglitz-Zehlendorf,4,1.360595124307372
2020-04-20,Steglitz-Zehlendorf,0,0.0
2020-04-21,Steglitz-Zehlendorf,3,1.020446343230529
2020-04-22,Steglitz-Zehlendorf,6,2.040892686461058
2020-04-23,Steglitz-Zehlendorf,5,1.700743905384215
2020-04-24,Steglitz-Zehlendorf,1,0.340148781076843
2020-04-25,Steglitz-Zehlendorf,2,0.680297562153686
2020-04-26,Steglitz-Zehlendorf,1,0.340148781076843
2020-04-27,Steglitz-Zehlendorf,6,2.040892686461058
2020-04-28,Steglitz-Zehlendorf,12,4.081785372922116
2020-04-29,Steglitz-Zehlendorf,4,1.360595124307372
2020-04-30,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-01,Steglitz-Zehlendorf,2,0.680297562153686
2020-05-02,Steglitz-Zehlendorf,2,0.680297562153686
2020-05-03,Steglitz-Zehlendorf,4,1.360595124307372
2020-05-04,Steglitz-Zehlendorf,8,2.721190248614744
2020-05-05,Steglitz-Zehlendorf,2,0.680297562153686
2020-05-06,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-07,Steglitz-Zehlendorf,9,3.061339029691587
2020-05-08,Steglitz-Zehlendorf,0,0.0
2020-05-09,Steglitz-Zehlendorf,0,0.0
2020-05-10,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-11,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-12,Steglitz-Zehlendorf,0,0.0
2020-05-13,Steglitz-Zehlendorf,4,1.360595124307372
2020-05-14,Steglitz-Zehlendorf,2,0.680297562153686
2020-05-15,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-16,Steglitz-Zehlendorf,2,0.680297562153686
2020-05-17,Steglitz-Zehlendorf,0,0.0
2020-05-18,Steglitz-Zehlendorf,3,1.020446343230529
2020-05-19,Steglitz-Zehlendorf,2,0.680297562153686
2020-05-20,Steglitz-Zehlendorf,5,1.700743905384215
2020-05-21,Steglitz-Zehlendorf,0,0.0
2020-05-22,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-23,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-24,Steglitz-Zehlendorf,0,0.0
2020-05-25,Steglitz-Zehlendorf,6,2.040892686461058
2020-05-26,Steglitz-Zehlendorf,0,0.0
2020-05-27,Steglitz-Zehlendorf,1,0.340148781076843
2020-05-28,Steglitz-Zehlendorf,0,0.0
2020-05-29,Steglitz-Zehlendorf,2,0.680297562153686
2020-05-30,Steglitz-Zehlendorf,0,0.0
2020-05-31,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-01,Steglitz-Zehlendorf,0,0.0
2020-06-02,Steglitz-Zehlendorf,0,0.0
2020-06-03,Steglitz-Zehlendorf,7,2.381041467537901
2020-06-04,Steglitz-Zehlendorf,0,0.0
2020-06-05,Steglitz-Zehlendorf,0,0.0
2020-06-06,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-07,Steglitz-Zehlendorf,0,0.0
2020-06-08,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-09,Steglitz-Zehlendorf,1,0.340148781076843
2020-06-10,Steglitz-Zehlendorf,0,0.0
2020-06-11,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-12,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-13,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-14,Steglitz-Zehlendorf,0,0.0
2020-06-15,Steglitz-Zehlendorf,1,0.340148781076843
2020-06-16,Steglitz-Zehlendorf,0,0.0
2020-06-17,Steglitz-Zehlendorf,0,0.0
2020-06-18,Steglitz-Zehlendorf,3,1.020446343230529
2020-06-19,Steglitz-Zehlendorf,1,0.340148781076843
2020-06-20,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-21,Steglitz-Zehlendorf,0,0.0
2020-06-22,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-23,Steglitz-Zehlendorf,4,1.360595124307372
2020-06-24,Steglitz-Zehlendorf,0,0.0
2020-06-25,Steglitz-Zehlendorf,2,0.680297562153686
2020-06-26,Steglitz-Zehlendorf,6,2.040892686461058
2020-06-27,Steglitz-Zehlendorf,0,0.0
2020-06-28,Steglitz-Zehlendorf,0,0.0
2020-06-29,Steglitz-Zehlendorf,0,0.0
2020-06-30,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-01,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-02,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-03,Steglitz-Zehlendorf,0,0.0
2020-07-04,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-05,Steglitz-Zehlendorf,0,0.0
2020-07-06,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-07,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-08,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-09,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-10,Steglitz-Zehlendorf,4,1.360595124307372
2020-07-11,Steglitz-Zehlendorf,0,0.0
2020-07-12,Steglitz-Zehlendorf,0,0.0
2020-07-13,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-14,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-15,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-16,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-17,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-18,Steglitz-Zehlendorf,3,1.020446343230529
2020-07-19,Steglitz-Zehlendorf,0,0.0
2020-07-20,Steglitz-Zehlendorf,6,2.040892686461058
2020-07-21,Steglitz-Zehlendorf,3,1.020446343230529
2020-07-22,Steglitz-Zehlendorf,0,0.0
